,ISO_A3,AG.PRD.CROP.XD,AG.PRD.FOOD.XD,AG.PRD.LVSK.XD,CC.EST,CC.NO.SRC,CC.PER.RNK,CC.PER.RNK.LOWER,CC.PER.RNK.UPPER,CC.STD.ERR,EG.ELC.ACCS.UR.ZS,EG.ELC.ACCS.ZS,ER.LND.PTLD.ZS,ER.PTD.TOTL.ZS,GE.EST,GE.NO.SRC,GE.PER.RNK,GE.PER.RNK.LOWER,GE.PER.RNK.UPPER,GE.STD.ERR,IQ.SPI.PIL1,IQ.SPI.PIL3,IT.MLT.MAIN.P2,IT.NET.SECR,IT.NET.SECR.P6,PV.EST,PV.NO.SRC,PV.PER.RNK,PV.PER.RNK.LOWER,PV.PER.RNK.UPPER,PV.STD.ERR,RL.EST,RL.NO.SRC,RL.PER.RNK,RL.PER.RNK.LOWER,RL.PER.RNK.UPPER,RL.STD.ERR,RQ.EST,RQ.NO.SRC,RQ.PER.RNK,RQ.PER.RNK.LOWER,RQ.PER.RNK.UPPER,RQ.STD.ERR,SE.SEC.DURS,SH.TBS.INCD,SM.POP.NETM,SP.ADO.TFRT,SP.DYN.CBRT.IN,SP.DYN.CDRT.IN,SP.DYN.LE00.FE.IN,SP.DYN.LE00.IN,SP.DYN.LE00.MA.IN,SP.DYN.TFRT.IN,SP.DYN.TO65.FE.ZS,SP.DYN.TO65.MA.ZS,SP.POP.0004.FE.5Y,SP.POP.0004.MA.5Y,SP.POP.0014.FE.IN,SP.POP.0014.FE.ZS,SP.POP.0014.MA.IN,SP.POP.0014.MA.ZS,SP.POP.0014.TO,SP.POP.0014.TO.ZS,SP.POP.0509.FE.5Y,SP.POP.0509.MA.5Y,SP.POP.1014.FE.5Y,SP.POP.1014.MA.5Y,SP.POP.1519.FE.5Y,SP.POP.1519.MA.5Y,SP.POP.1564.FE.IN,SP.POP.1564.FE.ZS,SP.POP.1564.MA.IN,SP.POP.1564.MA.ZS,SP.POP.1564.TO,SP.POP.1564.TO.ZS,SP.POP.2024.FE.5Y,SP.POP.2024.MA.5Y,SP.POP.2529.FE.5Y,SP.POP.2529.MA.5Y,SP.POP.3034.FE.5Y,SP.POP.3034.MA.5Y,SP.POP.3539.FE.5Y,SP.POP.3539.MA.5Y,SP.POP.4044.FE.5Y,SP.POP.4044.MA.5Y,SP.POP.4549.FE.5Y,SP.POP.4549.MA.5Y,SP.POP.5054.FE.5Y,SP.POP.5054.MA.5Y,SP.POP.5559.FE.5Y,SP.POP.5559.MA.5Y,SP.POP.6064.FE.5Y,SP.POP.6064.MA.5Y,SP.POP.6569.FE.5Y,SP.POP.6569.MA.5Y,SP.POP.65UP.FE.IN,SP.POP.65UP.FE.ZS,SP.POP.65UP.MA.IN,SP.POP.65UP.MA.ZS,SP.POP.65UP.TO,SP.POP.65UP.TO.ZS,SP.POP.7074.FE.5Y,SP.POP.7074.MA.5Y,SP.POP.7579.FE.5Y,SP.POP.7579.MA.5Y,SP.POP.80UP.FE.5Y,SP.POP.80UP.MA.5Y,SP.POP.BRTH.MF,SP.POP.DPND,SP.POP.DPND.OL,SP.POP.DPND.YG,SP.POP.GROW,SP.POP.TOTL,SP.POP.TOTL.FE.IN,SP.POP.TOTL.FE.ZS,SP.POP.TOTL.MA.IN,SP.POP.TOTL.MA.ZS,SP.RUR.TOTL,SP.RUR.TOTL.ZS,SP.URB.GROW,SP.URB.TOTL,SP.URB.TOTL.IN.ZS,VA.EST,VA.NO.SRC,VA.PER.RNK,VA.PER.RNK.LOWER,VA.PER.RNK.UPPER,VA.STD.ERR,Happiness score
10,BFA,122.69,118.84,96.49,-0.111639469861984,12.0,50.9433975219727,41.5094337463379,58.9622650146484,0.151863604784012,60.5,19.5,16.4263744,16.4263740899271,-0.853148698806763,10.0,20.2830181121826,10.8490562438965,32.5471687316895,0.213582724332809,100.0,77.6,0.323,489.0,21.5667783758161,-1.81536936759949,6.0,7.07547187805176,3.30188679695129,9.43396186828613,0.233049780130386,-0.611933767795563,13.0,28.7735843658447,21.2264156341553,39.1509437561035,0.149735406041145,-0.468305677175522,9.0,34.4339637756348,21.698112487793,44.3396224975586,0.174772426486015,7.0,44.0,-24998.0,108.692,34.952,8.662,61.505,59.766,57.953,4.665,60.761825,51.50119,15.6075326382705,16.2452944490097,4878404.0,42.8885499077023,5035243.0,44.5630005075601,9913646.0,43.7229891537187,14.393534651351,14.9516888652293,12.8874826180808,13.3660171933211,10.81781990358,11.1871020443564,6153394.0,54.0976404723258,6032300.0,53.3871780677405,12185694.0,53.7435913810862,8.93553069569788,9.17291602779146,7.51292769939217,7.5928199940615,6.41828768237883,6.40806325782769,5.52569420640203,5.47612188699066,4.53992828059906,4.43728756707913,3.51812154916649,3.30667204760002,2.78532700074825,2.47747287297147,2.26626291352308,1.91217838856091,1.77774054083803,1.4165439805012,1.296787660444,0.949894040749065,342809.0,3.01380961997193,231613.0,2.04982142469946,574422.0,2.53341946519506,0.852068998955305,0.564099704800934,0.55391364290652,0.363336904396833,0.311039317666096,0.172490774752625,1.041,86.068696620808,4.71390468199842,81.3547919388096,2.55998839127434,22673762.0,11374607.0,50.166386151535,11299155.0,49.833613848465,15446047.0,68.123,4.57853434254904,7227715.0,31.877,-0.684045016765594,13.0,29.9516906738281,23.6714973449707,34.2995185852051,0.120508655905724,4.670499801635742
11,BGD,119.1,125.2,153.13,-1.07575178146362,12.0,15.5660381317139,7.07547187805176,21.698112487793,0.153607293963432,100.0,99.4,4.6059628,4.88855578041463,-0.763355314731598,9.0,24.056604385376,11.3207550048828,35.8490562438965,0.246022239327431,90.0,78.10625,0.17,55824.0,326.100724887142,-1.046462059021,7.0,13.2075471878052,10.3773584365845,20.2830181121826,0.219539359211922,-0.601690113544464,12.0,29.2452831268311,20.7547168731689,40.0943412780762,0.162639528512955,-0.927658915519714,10.0,17.9245281219482,9.43396186828613,29.2452831268311,0.192540511488914,7.0,221.0,-309977.0,73.345,17.48,5.296,76.012,73.698,71.514,1.95,84.183563,75.779057,8.30691817214257,8.84584211262954,21790123.0,25.241330337065,22665537.0,26.7095771911059,44455660.0,25.9691585555386,8.25397307321342,8.75550365992671,8.68043909170903,9.10823141854969,9.4650374775739,9.91151013856327,59090924.0,68.4499812599533,57292567.0,67.5148460309195,116383491.0,67.9864231015235,9.39161794151237,9.76602976508868,8.66630970291569,8.8793157909678,8.16501439503521,8.22253913667571,7.6154602306821,7.27283553760981,6.88343741925159,6.30246771202085,5.99920237153176,5.43914424471507,5.03217819879733,4.75263127882178,3.91697759961626,3.8508688502685,3.31474592303712,3.11750357618801,2.60270233958063,2.42462948601703,5446111.0,6.30868840298168,4901109.0,5.7755767779746,10347220.0,6.0444183429379,1.65194824926447,1.55849135673695,1.06400002655016,0.997957051522502,0.99003778758642,0.794498883698108,1.05,47.0881905407013,8.89062521762644,38.1975653230749,1.0748367431585,171186372.0,86327159.0,50.4287566769626,84859213.0,49.5712433230374,103206552.0,60.289,3.02005134703142,67979820.0,39.711,-0.753301620483398,11.0,28.019323348999,21.7391300201416,32.3671493530273,0.125644028186798,5.1554999351501465
12,BGR,102.66,100.74,89.23,-0.158206030726433,12.0,50.0,39.1509437561035,58.0188674926758,0.144522652029991,100.0,100.0,41.044857,33.1122290722854,-0.271232962608337,8.0,42.4528312683105,27.8301887512207,57.0754699707031,0.225330874323845,100.0,74.51875,10.1,373809.0,57819.5501165721,0.313428640365601,7.0,54.7169799804688,45.2830200195312,69.8113174438477,0.226557314395905,-0.107922710478306,12.0,50.0,40.0943412780762,55.6603775024414,0.148439005017281,0.320686906576157,8.0,61.7924537658691,51.4150924682617,72.6415100097656,0.212983131408691,8.0,16.0,-4800.0,38.215,8.8,18.4,78.1,74.3609756097561,70.8,1.78,81.667078,65.003225,4.15057572414251,4.66223565101662,439459.0,13.1970968456695,465391.0,14.8443635905883,904849.0,13.9959094378861,4.39445190981476,4.92873208267972,4.65206921171224,5.25339585689192,4.39448053714023,5.02288533735995,2021440.0,60.7045585580531,2092056.0,66.7294202999465,4113496.0,63.6262076720378,4.20536842509059,4.79322619555477,4.53870500285414,5.17166359511881,6.14953597968147,6.90911269109249,6.5799335044484,7.46802696556512,6.90410933806181,7.84799988567213,7.4605959178579,8.3375116722366,7.03419190499392,7.71220513824702,6.47316789411096,6.74741173569465,6.96447005381365,6.71937708340491,7.14042790981018,6.16663529745161,869065.0,26.0983445962774,577686.0,18.4262161094653,1446752.0,22.3778828900761,6.89082625904409,5.08815256202363,5.46713210880903,3.47839492189674,6.59995831861412,3.69303332809331,1.06,57.1679418188324,35.1708619626712,21.9970798561613,-6.18725298204958,6465097.0,3329964.0,51.5067857297153,3135133.0,48.4932142702847,1528155.0,23.637,-5.74364600544786,4936942.0,76.363,0.287512123584747,11.0,57.487922668457,51.6908226013184,60.8695640563965,0.102612741291523,5.3709001541137695
13,BHR,106.87,129.17,134.41,0.139520317316055,7.0,59.4339637756348,49.5283012390137,66.0377349853516,0.182751730084419,100.0,100.0,12.9564543,20.4512893274352,0.639720022678375,7.0,72.1698150634766,61.3207550048828,80.1886825561523,0.247945472598076,60.0,51.7,17.2,7944.0,5395.88502635113,-0.362905442714691,6.0,33.0188674926758,18.3962268829346,46.2264137268066,0.232711672782898,0.43830931186676,9.0,65.0943374633789,56.1320762634277,74.5283050537109,0.176671266555786,0.970633506774902,7.0,78.301887512207,71.698112487793,88.2075500488281,0.231741517782211,6.0,15.0,0.0,8.714,11.454,2.476,80.497,79.246,78.242,1.797,90.986158,88.975244,8.21128717185028,5.23915286028597,145658.0,26.0088673187699,151537.0,16.6122742954114,297195.0,20.1867163689443,9.25649157015467,5.90720884368433,8.54108857676498,5.46591259144112,7.28803965473525,4.53026148899527,388892.0,69.4406946721092,730855.0,80.120127296785,1119746.0,76.0576960304517,6.04481156501212,4.54478682831268,8.36359935289643,8.24672028800733,10.1175107225633,14.4003665866768,9.59325683797769,15.1795825253042,8.3189592060482,11.428153286728,6.63370438223394,8.36906201388074,5.19200619962359,6.20089476090195,4.50722634697179,4.27565695643166,3.3815804040469,2.94464256154633,2.08790894838528,1.66334319594738,25484.0,4.55043800912088,29807.0,3.26759840780356,55291.0,3.75558760060398,1.11689647414264,0.865765035918697,0.638443380223344,0.379029137282545,0.707189206369613,0.359461038654943,1.039,31.4791032966405,4.93781625475778,26.5412870418827,0.611005553402689,1472233.0,560034.0,38.0397668032166,912199.0,61.9602331967834,151007.0,10.257,0.74594867804318,1321226.0,89.743,-1.41840970516205,7.0,10.1449279785156,4.8309178352356,15.9420289993286,0.136051431298256,6.646900177001953
14,BIH,128.06,113.39,83.81,-0.684315621852875,8.0,26.4150943756104,19.3396224975586,39.1509437561035,0.171835422515869,100.0,100.0,4.0636635,4.06265118305976,-1.06496071815491,5.0,12.7358493804932,6.13207530975342,30.1886787414551,0.28508922457695,70.0,68.94375,20.3,15308.0,4734.15089286432,-0.483193695545197,5.0,27.8301887512207,16.5094337463379,45.2830200195312,0.240797773003578,-0.306983083486557,9.0,41.5094337463379,30.1886787414551,52.3584899902344,0.160526990890503,-0.157615318894386,6.0,45.7547187805176,31.1320762634277,60.3773574829102,0.240944251418114,8.0,24.0,-500.0,9.384,8.278,15.865,77.498,75.293,73.126,1.346,88.316855,79.470825,4.43013012327067,4.80781674240835,234790.0,14.3015296527254,246012.0,15.4548207265422,480802.0,14.869276624144,4.80074921766144,5.18845166583533,5.07065031179333,5.45855231829849,4.97212514371426,5.28667294043148,1069120.0,65.1222427800239,1088642.0,68.3900254677996,2157762.0,66.7309205599521,5.38580902563634,5.87370760654197,5.84782658352178,6.49356645939789,6.44686569664299,6.95200569915832,6.91869008733259,7.42454834547252,6.89179743712739,7.30352289903217,6.8963962935045,7.23501615138452,6.79056168482606,7.08722878426751,7.39691023854664,7.49204995055955,7.57526058917137,7.24170663155369,7.13383128897417,6.34314059305924,337803.0,20.5762275672507,257160.0,16.1551538056582,594962.0,18.3998028159039,5.48573516983028,4.36627646194844,3.21432650357477,2.28663650401366,4.74233460487144,3.15910024663686,1.068,49.8555447727785,27.573105838364,22.2824389344145,-1.15051398459433,3233526.0,1641713.0,50.7716035065127,1591814.0,49.2284274194795,1621904.0,50.159,-0.312364152347269,1611622.0,49.841,-0.324730277061462,9.0,37.6811599731445,32.8502426147461,42.0289840698242,0.128053158521652,5.76800012588501
15,BLR,93.16,102.53,109.93,-0.579731464385986,7.0,31.6037731170654,20.7547168731689,44.8113212585449,0.164877071976662,100.0,100.0,13.8429871,13.842986650784,-0.851723372936249,4.0,20.7547168731689,8.96226406097412,35.8490562438965,0.296179562807083,100.0,83.0625,46.1,94850.0,10278.4211348179,-0.802096605300903,6.0,17.9245281219482,12.7358493804932,30.6603775024414,0.233049780130386,-1.22100031375885,8.0,11.7924528121948,6.13207530975342,17.9245281219482,0.162380516529083,-1.33121407032013,6.0,7.54716968536377,3.77358484268188,16.5094337463379,0.228334546089172,7.0,28.0,30308.0,11.191,9.165,15.49,78.384,73.1114634146342,68.09,1.495,87.443828,64.022337,4.2944384004553,5.27047851661819,756917.0,15.2018615702523,791170.0,18.6203089539801,1548087.0,16.7758482748921,5.55803275960899,6.82096561130528,5.34939041018806,6.52886482605665,4.60894720749884,5.60455853979674,3173278.0,63.7318601765821,2920916.0,68.7441682057725,6094192.0,66.0397225807423,4.40430898738485,5.32169409799931,4.90327014907995,5.63887309321042,6.95525035624116,7.8283648221275,8.03985430411828,8.93825213987628,7.32660419317863,8.05709814133109,6.67050039370698,7.12314551363693,6.54330125688841,6.69117847200813,6.63344276009687,6.5344453541591,7.6463805683881,7.00655803162701,6.93197392495445,5.51686452675812,1048913.0,21.0662782531655,536879.0,12.6355228402474,1585791.0,17.1844291443656,5.56266860834542,3.63997348224156,3.0333903565405,1.62443478646109,5.53824536332517,1.85425004478658,1.058,51.424011583488,26.0213495078593,25.4026620756287,-0.804228426880244,9228071.0,4979107.0,53.9560966943312,4248965.0,46.0439137933964,1815531.0,19.674,-0.285001724614092,7412540.0,80.326,-1.62772846221924,8.0,5.31400966644287,1.44927537441254,9.66183567047119,0.12539578974247,5.821499824523926
16,BOL,111.72,115.45,120.45,-0.889700353145599,11.0,20.7547168731689,12.7358493804932,29.7169818878174,0.158962815999985,100.0,99.9,30.8655682,30.8655681180118,-0.564738214015961,8.0,31.6037731170654,14.1509437561035,46.2264137268066,0.257132947444916,100.0,77.8375,3.93,3333.0,272.657886750037,-0.191908553242683,6.0,41.5094337463379,25.0,51.886791229248,0.233049780130386,-1.30140423774719,12.0,9.43396186828613,5.18867921829224,15.5660381317139,0.167237296700478,-1.21053624153137,8.0,10.3773584365845,4.71698093414307,20.2830181121826,0.20897077023983,6.0,108.0,-3000.0,63.073,21.599,9.062,67.907,64.928,62.265,2.584,69.067848,53.673379,10.2549441830683,10.5935764340461,1849691.0,30.3340094574282,1918702.0,31.3187749959662,3768393.0,30.8275449091999,10.1166799898946,10.4460011228521,9.96238528446533,10.2791974390681,9.55867876763982,9.82412323395437,3910645.0,64.1326185009495,3952219.0,64.5116552421351,7862863.0,64.3225805396058,9.13881874230094,9.34098996900853,8.66504535732996,8.84478206361735,8.05561529984889,8.19740780970636,6.94963295046785,7.05312376583596,5.9802256456545,5.97353552396948,5.10649302984307,5.0666027244384,4.25735966557482,4.21208274696727,3.53617520833311,3.3880457795232,2.88457383395653,2.61096162511415,2.15546841771792,1.81497555605377,337411.0,5.53337204162226,255443.0,4.16956976189872,592854.0,4.84987455119432,1.54593996323068,1.1824306540087,1.03676005553855,0.716477238087489,0.79520360513511,0.455686313748768,1.042,55.4663994527184,7.5399253427155,47.9264741100029,1.1902748132628,12224110.0,6097747.0,49.8829526239538,6126364.0,50.1170555566008,3565773.0,29.17,1.69273251605103,8658337.0,70.83,-0.197485566139221,12.0,40.0966186523438,34.7826080322266,47.8260879516602,0.127690404653549,5.600299835205078
17,BRA,115.91,113.77,112.15,-0.566354334354401,11.0,32.0754699707031,21.698112487793,44.8113212585449,0.158184841275215,100.0,100.0,30.3046875,29.2563048918493,-0.588259339332581,8.0,31.1320762634277,14.1509437561035,44.3396224975586,0.244514212012291,90.0,72.89375,13.0,985305.0,4576.14134344703,-0.395036935806274,8.0,31.1320762634277,18.3962268829346,45.7547187805176,0.214086413383484,-0.257879137992859,12.0,43.3962249755859,32.5471687316895,53.301887512207,0.161367252469063,-0.220437631011009,8.0,43.8679237365723,29.7169818878174,55.1886787414551,0.212983131408691,7.0,49.0,6425.0,43.582,12.649,8.139,76.596,73.425,70.296,1.626,82.974848,71.100394,6.28376017839894,6.78257135303617,21388707.0,19.5187210867163,22258159.0,21.0512832475703,43646865.0,20.2713094652338,6.543546431736,7.05853053842864,6.69141447658133,7.21018135610551,7.03862597925866,7.55644024075845,76025305.0,69.3785163599087,74375440.0,70.3426749524536,150400744.0,69.8519813653299,7.56410601666423,8.05486917536183,7.71537110841584,8.14490679435481,7.81378189184823,8.16296028297762,8.0090799208191,8.25142081669524,7.6099362631869,7.67971581859659,6.77234267408834,6.69208685380775,6.12919522859142,5.91803543087819,5.73299643875413,5.37760022703218,4.99308083828185,4.50463931199095,4.0002903437055,3.4229602638729,12166459.0,11.102762553375,9099428.0,8.60604179997608,21265888.0,9.87670916943628,3.02507414847669,2.42025275602863,1.99725095176859,1.51127944156938,2.08014710942427,1.25154933850518,1.045,43.1598616294079,14.1394832461733,29.0203783832346,0.459583548488331,215313498.0,109580471.0,50.8934516497428,105733027.0,49.1065483502572,26795765.0,12.445,0.731782791660602,188517733.0,87.555,0.225268334150314,13.0,55.5555572509766,48.3091773986816,59.9033813476562,0.125230401754379,6.292799949645996
18,BWA,138.33,96.87,90.32,0.661908507347107,10.0,74.0566024780273,65.0943374633789,79.7169799804688,0.160414054989815,95.5,75.9,29.1432571,29.1432570341637,0.439493864774704,8.0,66.5094375610352,57.0754699707031,76.4150924682617,0.220524862408638,50.0,72.36875,3.76,902.0,342.927183860676,1.0739837884903,7.0,87.2641525268555,69.8113174438477,97.1698150634766,0.226557314395905,0.459227591753006,11.0,65.5660400390625,56.6037750244141,74.5283050537109,0.159783154726028,0.621043562889099,8.0,72.1698150634766,60.8490562438965,77.8301849365234,0.212983131408691,5.0,229.0,3000.0,48.343,23.036,6.897,68.399,65.913,63.328,2.754,68.821925,57.261511,10.9716265023594,11.5470581849343,423287.0,31.7905367599732,434270.0,33.4360686383735,857557.0,32.6030796533926,10.6810120098626,11.2359650048083,10.1378982477512,10.6530454486309,9.20368099173181,9.61809568319234,850764.0,63.8956837044842,825863.0,63.586237216153,1676627.0,63.7428829302862,8.42263811417143,8.75638181808382,8.30558870557699,8.63758048732413,8.2137366512228,8.48420897023191,7.9447145263686,7.99564523443437,6.87549803265367,6.73314048969554,5.15212667922904,4.97537355434641,3.95636013515696,3.63194839572007,3.26510395504582,2.75549023065013,2.55623591332711,1.99837235247423,1.85251248789889,1.36117221419349,57438.0,4.31377953554254,38675.0,2.9776941454735,96112.0,3.6540374163212,1.15168056213758,0.805970402068975,0.672029584923345,0.448334510054227,0.637556900582731,0.362217019156811,1.032,56.8802124742116,5.7324616626119,51.1477508115997,1.60475774255203,2630296.0,1331489.0,50.6212608771028,1298807.0,49.3787391228972,730591.0,27.776,2.528399763826,1899705.0,72.224,0.449784100055695,12.0,60.8695640563965,55.5555572509766,67.1497573852539,0.120863504707813,3.471100091934204
19,CAN,107.97,111.63,119.08,1.65857303142548,9.0,93.3962249755859,89.1509399414062,96.698112487793,0.169192731380463,100.0,100.0,12.7079391,11.3811168673874,1.56661772727966,6.0,94.3396224975586,82.0754699707031,98.5849075317383,0.265472203493118,100.0,76.55,29.4,1699682.0,43649.799830792,0.780681550502777,7.0,73.5849075317383,57.5471687316895,91.5094375610352,0.226557314395905,1.56462013721466,10.0,92.9245300292969,87.7358474731445,99.0566024780273,0.167438387870789,1.67709279060364,7.0,95.7547149658203,87.2641525268555,99.5283050537109,0.234129175543785,6.0,5.7,248586.0,6.618,9.0,8.6,83.58,81.2956097560976,79.12,1.33,92.395711,88.183391,4.77831109531294,5.08702982496392,2962955.0,15.1264961317096,3102619.0,16.033203845682,6065574.0,15.5770948741347,5.0724150506432,5.38886940988131,5.27576998575347,5.55730461083677,5.23001422068087,5.476738179611,12638400.0,64.5216357797159,12823302.0,66.2661526301775,25461701.0,65.3885933304723,6.02866711636659,6.50592835550369,6.58682438163482,7.20905381132751,6.89293205253378,7.26227637307839,6.8569984492099,7.04068140368057,6.63524246949721,6.62670605167633,6.2625353723831,6.21364643542141,6.30009221717492,6.29104703734237,6.83097230535519,6.84160568455264,6.89735719487952,6.79846929798363,6.11057877579213,5.83867880995064,3986493.0,20.3518680885745,3425289.0,17.7006435241405,7411781.0,19.034311795393,5.06258254977684,4.69464490554094,3.77287843180193,3.36895780873122,5.4058283312036,3.79836199991769,1.054,52.9318720693484,29.1095280712,23.8223439981484,1.81192255344382,38939056.0,19587848.0,50.303860473231,19351209.0,49.6961421272566,7105599.0,18.248,1.93309418560619,31833457.0,81.752,1.44002974033356,10.0,95.6521759033203,88.4057998657227,99.5169067382812,0.141234889626503,7.025100231170654
20,CHE,97.36,97.39,97.4,2.00936198234558,7.0,97.1698150634766,93.8679275512695,99.5283050537109,0.197022870182991,100.0,100.0,12.1402102,12.1402102955477,2.04943490028381,6.0,99.5283050537109,95.7547149658203,100.0,0.265472203493118,100.0,82.63125,34.2,1327747.0,151297.095636161,1.15974533557892,6.0,91.9811325073242,73.1132049560547,97.6415100097656,0.232711672782898,1.75118839740753,8.0,97.6415100097656,89.6226425170898,100.0,0.181235402822495,1.62011301517487,6.0,94.3396224975586,85.3773574829102,99.5283050537109,0.259777426719666,7.0,4.6,39998.0,2.2,9.4,8.5,85.4,83.4536585365854,81.6,1.39,94.588086,91.311092,4.8214140017459,5.15064734295065,642246.0,14.5376845694707,678198.0,15.5622881116754,1320444.0,15.0464929125109,4.90477693710303,5.25928852753238,4.81149363062174,5.15235224119242,4.66796074669372,4.99629645415724,2846129.0,64.4241173426496,2914653.0,66.8811420975087,5760782.0,65.644252392777,5.09453670503226,5.52258011005809,6.00127908015319,6.34171459773041,6.95087336765577,7.22437958407395,7.03762263817327,7.27943166986719,6.90029424752565,7.11581903657122,6.70475043732587,6.86007278072359,7.24843904721711,7.39933900634383,7.43572156325049,7.68099280371668,6.38263950962231,6.46051605426645,5.30089860607991,5.11545501775744,929426.0,21.0381980878797,765108.0,17.5565697908159,1694534.0,19.3092546947121,4.79742556710319,4.37329438178431,4.28722531196897,3.72544456949591,6.65264860272766,4.34237582177823,1.051,52.3362626810041,29.4149995608235,22.9212631201806,0.814795736256849,8775760.0,4417801.0,50.3409541269625,4357959.0,49.6590458730375,2273624.0,25.908,0.944444665600694,6502136.0,74.092,1.62134683132172,7.0,99.0338134765625,93.2367172241211,100.0,0.151742696762085,7.511600017547607
21,CHL,106.37,105.36,103.4,0.968124032020569,11.0,81.1320724487305,75.4716949462891,83.9622650146484,0.158184841275215,100.0,100.0,21.0499763,37.8614581067479,0.546218276023865,8.0,69.3396224975586,58.4905662536621,78.7735824584961,0.244514212012291,100.0,75.31875,11.3,226097.0,11533.3645892851,0.13208432495594,7.0,50.4716987609863,37.2641525268555,61.3207550048828,0.226557314395905,0.688454449176788,12.0,72.1698150634766,63.2075462341309,81.6037750244141,0.161367252469063,0.978411138057709,8.0,81.1320724487305,72.1698150634766,88.2075500488281,0.212983131408691,6.0,17.0,-66850.0,22.793,11.755,7.199,81.877,79.519,77.156,1.539,89.50858,82.483579,5.69456621939848,6.00589617351012,1761481.0,17.8392280287952,1829668.0,18.8053010368794,3591149.0,18.3186998108983,6.0385079200067,6.35623681944365,6.10615388939005,6.44316804392566,5.99860089966759,6.32079317701918,6704913.0,67.903342067372,6753092.0,69.4081949791925,13458005.0,68.6502157522753,6.9207057481351,7.2030299920433,7.9615796820047,8.27020892734752,8.20270295246629,8.52923478681731,7.52785351525857,7.78314534293304,6.9404997517521,7.1534643937855,6.59800120566699,6.72563285556276,6.38705252398864,6.40891150914219,6.01510349823188,5.89457528294916,5.35124229020014,5.11919871159251,4.51755977254872,4.21866707751212,1407807.0,14.2574299038327,1146772.0,11.7865039839281,2554579.0,13.0310844368264,3.57389875283599,3.18889488038503,2.49004413267806,2.04001107761572,3.67592724576997,2.33893094841524,1.042,45.6659660922997,18.9818550372065,26.6841110550932,0.565514127974157,19603733.0,9874202.0,50.3689883962407,9729531.0,49.6310116037593,2369699.0,12.088,0.673638885028903,17234034.0,87.912,0.976769387722015,12.0,78.7439651489258,70.5314025878906,87.4396133422852,0.127925887703896,6.171800136566162
22,CHN,111.85,111.75,109.5,0.0160636715590954,10.0,55.1886787414551,48.113208770752,62.2641525268555,0.153896272182465,100.0,100.0,15.616046,14.7465114295171,0.494212538003922,7.0,68.3962249755859,57.0754699707031,77.3584899902344,0.247945472598076,73.4,73.8625,12.6,1860276.0,1317.31265600935,-0.45127671957016,8.0,29.7169818878174,17.4528293609619,43.8679237365723,0.214086413383484,-0.04217629134655,10.0,52.8301887512207,41.0377349853516,57.0754699707031,0.164509877562523,-0.418417632579803,8.0,36.7924537658691,21.2264156341553,50.0,0.212983131408691,6.0,52.0,-311380.0,11.146,6.77,7.37,81.343,78.587,75.963,1.175,90.781947,82.805894,4.53492113708789,4.90273700957986,113245683.0,16.3761410958043,130307040.0,18.0819638875155,243552723.0,17.2466388906573,6.01920727345325,6.64928866860212,5.82201268526314,6.52993820933353,5.3016371943705,5.96522939691183,472151767.0,68.2765447946296,502687120.0,69.7550214377693,974838887.0,69.0310256609004,5.30767219678298,5.92029705590785,5.97543105676775,6.52183136079215,8.06490130302718,8.51985900353087,7.62643622932006,7.83202893202573,6.74036435437332,6.79809405213335,7.34779059104469,7.29817792762315,8.71194467601766,8.4877096299217,8.15856535966761,7.76150832388392,5.04180183325783,4.65028575503877,5.68124198255823,4.94252858145802,106131051.0,15.3473141095661,87652339.0,12.1630146747152,193783391.0,13.7223354484422,4.19621283870536,3.44061240482618,2.47502854663983,1.9522355406865,2.99483074166268,1.82763814774449,1.113,44.8623992981929,19.8785043953627,24.9838949028302,-0.0130995013525784,1412175000.0,691528501.0,48.9690371659427,720646499.0,51.0309628340573,514596570.0,36.44,1.64948085688024,897578430.0,63.56,-1.60137104988098,10.0,6.28019332885742,1.93236720561981,10.6280193328857,0.126130864024162,5.585299968719482
